"userNum","id","name","similarity","exception","partitionDate"
1,7037234,치킨카레덮밥,0.33333333333102066,0,"2025-05-10"
1,7032314,닭고기덮밥,0.33333333333333326,0,"2025-05-10"
1,7030581,가지덮밥,0.3911484921811008,0,"2025-05-10"
1,7039567,마라볶음우동,0.6666666666666665,0,"2025-05-10"
1,7019306,데리야끼삼치구이,0.30376715884776756,0,"2025-05-10"
1,7027512,가지덮밥,0.6666666666666665,0,"2025-05-10"
1,7034966,찹스테이크덮밥,0.6666666666666665,0,"2025-05-10"
1,7034903,해물볶음우동,0.5792853333333333,0,"2025-05-10"
1,7030913,우삼겹팽이버섯덮밥,0.666666666663741,0,"2025-05-10"
1,7031609,장어초밥,0.30376715884776756,0,"2025-05-10"
1,7020273,토마토닭고기덮밥,0.33333333333333326,0,"2025-05-10"
1,7017982,차돌박이볶음면,0.7180367833551492,0,"2025-05-10"
1,7036165,해물짬뽕탕,0.6306554500224288,0,"2025-05-10"
1,7019168,짜장밥,0.7180367833580746,0,"2025-05-10"
1,7017159,마파순두부,0.7180367833580746,0,"2025-05-10"
1,7027731,가지탕수육,0.38470345002474143,0,"2025-05-10"
1,7036004,고기짬뽕,0.38470345002474143,0,"2025-05-10"
1,7024727,만두탕수육,0.718036783355762,0,"2025-05-10"
1,7036303,반미샌드위치,0.3911484921811008,0,"2025-05-10"
1,7037491,버터치킨커리,0.33333333333102066,0,"2025-05-10"
1,7039749,무굴국,0.912618666664354,0,"2025-05-10"
1,7033125,콩나물국,0.9999999999976872,0,"2025-05-10"
1,7036668,고추잎나물볶음,0.9999999999999997,0,"2025-05-10"
1,7019954,맑은소고기무국,0.9999999999947616,0,"2025-05-10"
1,7021433,우삼겹된장찌개,0.9999999999947616,0,"2025-05-10"
1,7030705,불고기파스타,0.9999999999970743,0,"2025-05-10"
1,7019724,소고기물만두떡국,0.9999999999947616,0,"2025-05-10"
1,7021005,냉이된장찌개,0.9999999999976872,0,"2025-05-10"
1,7020456,잡채,0.9999999999999997,0,"2025-05-10"
1,7019156,배추된장국,0.9999999999976872,0,"2025-05-10"
1,7028147,멸치김치찌개,0.9999999999976872,0,"2025-05-10"
1,7030943,두부배추들깨국,0.9999999999976872,0,"2025-05-10"
1,7040817,애호박두부국,0.9999999999976872,0,"2025-05-10"
1,7020729,야채잡채,0.9999999999999997,0,"2025-05-10"
1,7037939,새우콩나물국,0.912618666664354,0,"2025-05-10"
1,7023255,콩나물불고기,0.9999999999999997,0,"2025-05-10"
1,7038409,돈까스김치나베,0.9999999999976872,0,"2025-05-10"
1,7022045,스지된장찌개,0.9999999999947616,0,"2025-05-10"
1,7030438,백김치삼겹살구이,0.7244818255144341,0,"2025-05-10"
1,7032803,소불고기,0.9999999999970743,0,"2025-05-10"
1,7020248,고갈비,0.6371004921811009,0,"2025-05-10"
1,7022425,수란오트밀김치죽,0.9999999999976872,0,"2025-05-10"
1,7033070,소고기미역국,0.9999999999947616,0,"2025-05-10"
1,7027605,소고기된장무짜글이,0.9999999999947616,0,"2025-05-10"
1,7022627,시래기된장국,0.9999999999976872,0,"2025-05-10"
1,7025840,바지락순두부찌개,0.912618666664354,0,"2025-05-10"
1,7035545,애호박간장국수,0.9999999999999997,0,"2025-05-10"
1,7020821,참나물페스토치킨,0.3911484921811008,0,"2025-05-10"
1,7037274,소고기무국,0.9999999999947616,0,"2025-05-10"
1,7032034,꽃게된장찌개,0.912618666664354,0,"2025-05-10"
1,7026173,숙주나물김치현미떡국,0.9999999999976872,0,"2025-05-10"
1,7021136,갈비치킨,0.6666666666666665,0,"2025-05-10"
1,7040616,양배추나물,0.9999999999999997,0,"2025-05-10"
1,7021915,소고기들깨미역국,0.9999999999947616,0,"2025-05-10"
1,7031088,콩나물소불고기볶음,0.9999999999970743,0,"2025-05-10"
1,7029278,청경채감자국,0.9999999999976872,0,"2025-05-10"
1,7036644,우렁된장비빔밥,0.9999999999999997,0,"2025-05-10"
1,7041267,등갈비김치찌개,0.9999999999976872,0,"2025-05-10"
1,7035569,소불고기,0.9999999999970743,0,"2025-05-10"
1,7035693,애호박고추장찌개,0.9999999999976872,0,"2025-05-10"
1,7025193,얼큰소고기무국,0.9999999999947616,0,"2025-05-10"
1,7018038,들깨감자국,0.6666666666643539,0,"2025-05-10"
1,7023389,쭈삼불고기,0.9126186666666666,0,"2025-05-10"
1,7039486,늙은호박된장국,0.9999999999976872,0,"2025-05-10"
1,7035184,황태해장국,0.912618666664354,0,"2025-05-10"
1,7020165,나물볶음,0.9999999999999997,0,"2025-05-10"
1,7029466,우삼겹된장찌개,0.9999999999947616,0,"2025-05-10"
1,7028595,애호박찌개,0.9999999999976872,0,"2025-05-10"
1,7033228,불고기퀘사디아,0.7244818255115085,0,"2025-05-10"
1,7033863,바지락순두부찌개,0.912618666664354,0,"2025-05-10"
1,7034727,국물제육,0.9999999999976872,0,"2025-05-10"
1,7035925,강된장,0.9999999999976872,0,"2025-05-10"
1,7020156,소불고기전골,0.9999999999947616,0,"2025-05-10"
1,7029437,버섯불고기전골,0.9999999999947616,0,"2025-05-10"
1,7040151,무굴국밥,0.912618666664354,0,"2025-05-10"
1,7022760,양배추국,0.9999999999976872,0,"2025-05-10"
1,7036605,돼지고기간장불고기,0.9999999999999997,0,"2025-05-10"
1,7024387,돼지고기고추장찌개,0.9999999999976872,0,"2025-05-10"
1,7032884,시금치된장국,0.9999999999976872,0,"2025-05-10"
1,7017555,콩나물볶음,0.9999999999999997,0,"2025-05-10"
